userId,tripId,label,tag_overlap_count,tag_overlap_weighted,travel_style_match,budget_similarity,recent_dest_weight,favorite_dest_match,trip_likes_count,trip_saved_count,creator_followed,social_lift,content_score,recency_days,user_avgBudget,user_travelStyle,trip_destination,trip_travelStyle,trip_budget
6899f5622b57feba9b99151d,6898b37913a6d0ace3013f72,0,0,0.0,0,0.0,0.0,0,4,2,0,0,0.0,,,Adventure,Florence,,1500
689a09012b57feba9b9916ae,6898f829a24cb89d8c6821f4,0,0,0.0,0,0.0,0.0,0,51,15,0,0,0.0,,,foodie,Oxford,,1200
689a02752b57feba9b99161c,6898b2af13a6d0ace3013f56,0,0,0.0,0,0.0,0.0,0,9,3,0,0,0.0,,,Culture,Sapa,,800
689a09012b57feba9b9916ae,6898b7eaf412f908a00ad1cb,0,0,0.0,0,0.0,0.0,0,11,2,0,0,0.0,,,foodie,Munich,,800
689a14e29917c7d48bc33a9e,6898c03af412f908a00ad2fd,0,0,0.0,0,0.0,0.0,0,19,7,0,0,0.0,,,Adventure,Tromso,,1500
689a4e649917c7d48bc33c19,6898f4a1a24cb89d8c68209f,0,0,0.0,0,0.0,0.0,0,38,25,0,0,0.0,,,Luxury,Tokyo,,1500
689a1b489917c7d48bc33b36,689903300ee5b7265a8cf8c8,0,0,0.0,0,0.0,0.0,0,52,24,0,0,0.0,,,Luxury,Bilbao,,700
689a20c49917c7d48bc33bca,6898b8d1f412f908a00ad1ea,0,0,0.0,0,0.0,0.0,0,19,5,0,0,0.0,,,Culture,Warsaw,,1500
689a02752b57feba9b99161c,689904300ee5b7265a8cf92e,0,0,0.0,0,0.0,0.0,0,49,15,0,0,0.0,,,Culture,Crete,,800
6899f5622b57feba9b99151d,6898b3f213a6d0ace3013f82,0,0,0.0,0,0.0,0.0,0,11,2,0,0,0.0,,,Adventure,Cannes,,1800
6899fa2f2b57feba9b991576,6899052c0ee5b7265a8cf987,0,0,0.0,0,0.0,0.0,0,23,12,0,0,0.0,,,foodie,Buenos Aires,,1800
689a1e839917c7d48bc33b89,689903890ee5b7265a8cf8ea,0,0,0.0,0,0.0,0.0,0,10,2,0,0,0.0,,,Adventure,Machu Picchu,,2500
6899fe0f2b57feba9b9915c9,6898c169f412f908a00ad329,0,0,0.0,0,0.0,0.0,0,22,7,0,0,0.0,,,foodie,Quebec City,,1500
689a14e29917c7d48bc33a9e,6898b3c613a6d0ace3013f7d,0,0,0.0,0,0.0,0.0,0,8,7,0,0,0.0,,,Adventure,Rome,,1200
689a09012b57feba9b9916ae,6898b46a13a6d0ace3013f95,0,0,0.0,0,0.0,0.0,0,11,4,0,0,0.0,,,foodie,Lyon,,800
6899ed9c8c9448fa9b2d05b0,6898fe48a24cb89d8c682454,0,0,0.0,0,0.0,0.0,0,43,29,0,0,0.0,,,budget,Seoul,,1500
689a09012b57feba9b9916ae,6898f9c4a24cb89d8c682295,0,0,0.0,0,0.0,0.0,0,21,16,0,0,0.0,,,foodie,Tulum,,1800
689a20c49917c7d48bc33bca,6899057f0ee5b7265a8cf9a5,0,0,0.0,0,0.0,0.0,0,63,21,0,0,0.0,,,Culture,Hanoi,,1500
689a17919917c7d48bc33add,689908480ee5b7265a8cfac4,0,0,0.0,0,0.0,0.0,0,34,10,0,0,0.0,,,Culture,Porto,,2500
6899f5622b57feba9b99151d,68990a370ee5b7265a8cfb7e,0,0,0.0,0,0.0,0.0,0,38,18,0,0,0.0,,,Adventure,Hanoi,,1200
6899f5622b57feba9b99151d,6898f205a24cb89d8c681f9e,0,0,0.0,0,0.0,0.0,0,39,16,0,0,0.0,,,Adventure,Tromsø,,1500
6899ed9c8c9448fa9b2d05b0,689909910ee5b7265a8cfb3e,0,0,0.0,0,0.0,0.0,0,12,2,0,0,0.0,,,budget,Plitvice,,1200
689a05f72b57feba9b99166f,689904860ee5b7265a8cf94e,0,0,0.0,0,0.0,0.0,0,22,12,0,0,0.0,,,Culture,Rio de Janeiro,,1500
689a14e29917c7d48bc33a9e,6898fa17a24cb89d8c6822b1,0,0,0.0,0,0.0,0.0,0,19,13,0,0,0.0,,,Adventure,Canterbury,,800
689a17919917c7d48bc33add,6898fe9ba24cb89d8c68246d,1,0,0.0,0,0.0,0.0,0,67,16,0,0,0.0,,,Culture,Oxford,,1200
689a1b489917c7d48bc33b36,6898fd43a24cb89d8c6823ef,0,0,0.0,0,0.0,0.0,0,23,11,0,0,0.0,,,Luxury,Bordeaux,,1800
689a20c49917c7d48bc33bca,6898fc50a24cb89d8c682394,0,0,0.0,0,0.0,0.0,0,40,14,0,0,0.0,,,Culture,Lucerne,,1000
689a20c49917c7d48bc33bca,6898bc56f412f908a00ad26d,0,0,0.0,0,0.0,0.0,0,47,15,0,0,0.0,,,Culture,Galway,,1500
6899fe0f2b57feba9b9915c9,68990043a24cb89d8c682512,0,0,0.0,0,0.0,0.0,0,25,7,0,0,0.0,,,foodie,Dubai,,2500
689a20c49917c7d48bc33bca,6898bac9f412f908a00ad232,0,0,0.0,0,0.0,0.0,0,5,2,0,0,0.0,,,Culture,Amsterdam,,1500
6899fa2f2b57feba9b991576,6898fd98a24cb89d8c682411,0,0,0.0,0,0.0,0.0,0,31,14,0,0,0.0,,,foodie,Ibiza,,1200
689a02752b57feba9b99161c,6898bfb9f412f908a00ad2eb,0,0,0.0,0,0.0,0.0,0,19,8,0,0,0.0,,,Culture,Abu Dhabi,,3000
689a05f72b57feba9b99166f,689903890ee5b7265a8cf8e8,0,0,0.0,0,0.0,0.0,0,56,13,0,0,0.0,,,Culture,Kerala,,1500
689a09012b57feba9b9916ae,6898bcc0f412f908a00ad27c,0,0,0.0,0,0.0,0.0,0,6,1,0,0,0.0,,,foodie,Hakone,,1500
689a02752b57feba9b99161c,6898b25713a6d0ace3013f47,0,0,0.0,0,0.0,0.0,0,6,0,0,0,0.0,,,Culture,Marrakech,,1200
689a4e649917c7d48bc33c19,6899057f0ee5b7265a8cf9a8,0,0,0.0,0,0.0,0.0,0,41,18,0,0,0.0,,,Luxury,Seoul,,1200
6899f5622b57feba9b99151d,6898f696a24cb89d8c68215a,0,0,0.0,0,0.0,0.0,0,26,10,0,0,0.0,,,Adventure,Brussels,,3000
689a05f72b57feba9b99166f,68990a370ee5b7265a8cfb7c,0,0,0.0,0,0.0,0.0,0,25,12,0,0,0.0,,,Culture,Ljubljana,,1200
689a05f72b57feba9b99166f,6898f39ea24cb89d8c68203d,0,0,0.0,0,0.0,0.0,0,51,24,0,0,0.0,,,Culture,Manila,,1800
689a09012b57feba9b9916ae,6898f3fba24cb89d8c68205d,0,0,0.0,0,0.0,0.0,0,37,18,0,0,0.0,,,foodie,Taipei,,1500
689a14e29917c7d48bc33a9e,68990a370ee5b7265a8cfb82,0,0,0.0,0,0.0,0.0,0,57,12,0,0,0.0,,,Adventure,Rajasthan,,1500
689a20c49917c7d48bc33bca,6898b35613a6d0ace3013f6e,0,0,0.0,0,0.0,0.0,0,6,3,0,0,0.0,,,Culture,Tuscany,,1500
689a17919917c7d48bc33add,6898bc7bf412f908a00ad274,0,0,0.0,0,0.0,0.0,0,16,8,0,0,0.0,,,Culture,Marseille,,1500
6899fa2f2b57feba9b991576,689907580ee5b7265a8cfa64,0,0,0.0,0,0.0,0.0,0,19,9,0,0,0.0,,,foodie,Playa del Carmen,,2000
689a05f72b57feba9b99166f,689906bb0ee5b7265a8cfa20,0,0,0.0,0,0.0,0.0,0,7,3,0,0,0.0,,,Culture,Salzburg,,3500
689a4e649917c7d48bc33c19,689900e5a24cb89d8c682549,0,0,0.0,0,0.0,0.0,0,35,12,0,0,0.0,,,Luxury,Chamonix,,1000
6899fe0f2b57feba9b9915c9,6898f734a24cb89d8c682197,0,0,0.0,0,0.0,0.0,0,27,6,0,0,0.0,,,foodie,Orlando,,1500
689a09012b57feba9b9916ae,6898b0f213a6d0ace3013f14,0,0,0.0,0,0.0,0.0,0,8,1,0,0,0.0,,,foodie,Reykjavik,,3000
689a17919917c7d48bc33add,6898f450a24cb89d8c682080,0,0,0.0,0,0.0,0.0,0,43,22,0,0,0.0,,,Culture,Rajasthan,,1500
689a1e839917c7d48bc33b89,6898fa17a24cb89d8c6822b4,0,0,0.0,0,0.0,0.0,0,32,21,0,0,0.0,,,Adventure,Neuschwanstein,,1000
689a1e839917c7d48bc33b89,6898b48313a6d0ace3013f98,0,0,0.0,0,0.0,0.0,0,14,6,0,0,0.0,,,Adventure,Provence,,800
6899fa2f2b57feba9b991576,689903d90ee5b7265a8cf90d,0,0,0.0,0,0.0,0.0,0,16,9,0,0,0.0,,,foodie,Marrakesh,,1500
6899ed9c8c9448fa9b2d05b0,6898f8cda24cb89d8c682234,0,0,0.0,0,0.0,0.0,0,17,8,0,0,0.0,,,budget,Istanbul,,1500
689a05f72b57feba9b99166f,6898c1e9f412f908a00ad33b,0,0,0.0,0,0.0,0.0,0,16,10,0,0,0.0,,,Culture,Honolulu,,1500
689a20c49917c7d48bc33bca,6898f696a24cb89d8c682157,0,0,0.0,0,0.0,0.0,0,26,9,0,0,0.0,,,Culture,Corfu,,3000
689a17919917c7d48bc33add,6899089d0ee5b7265a8cfae1,0,0,0.0,0,0.0,0.0,0,15,8,0,0,0.0,,,Culture,Hanoi,,1200
6899fa2f2b57feba9b991576,6898b1f113a6d0ace3013f39,0,0,0.0,0,0.0,0.0,0,8,3,0,0,0.0,,,foodie,Azores,,1500
689a4e649917c7d48bc33c19,6898f546a24cb89d8c6820df,0,0,0.0,0,0.0,0.0,0,13,3,0,0,0.0,,,Luxury,Zermatt,,2500
6899fa2f2b57feba9b991576,6898c1ccf412f908a00ad337,0,0,0.0,0,0.0,0.0,0,35,14,0,0,0.0,,,foodie,Koh Samui,,2500
689a1e839917c7d48bc33b89,6898b38113a6d0ace3013f73,0,0,0.0,0,0.0,0.0,0,3,0,0,0,0.0,,,Adventure,Orlando,,1500
6899ed9c8c9448fa9b2d05b0,6898f786a24cb89d8c6821b8,0,0,0.0,0,0.0,0.0,0,43,20,0,0,0.0,,,budget,Innsbruck,,1500
6899fe0f2b57feba9b9915c9,6898c150f412f908a00ad324,0,0,0.0,0,0.0,0.0,0,11,6,0,0,0.0,,,foodie,Queenstown,,2500
689a09012b57feba9b9916ae,6898f974a24cb89d8c682279,0,0,0.0,0,0.0,0.0,0,60,22,0,0,0.0,,,foodie,Marrakech,,1500
689a17919917c7d48bc33add,689903d90ee5b7265a8cf90c,0,0,0.0,0,0.0,0.0,0,53,27,0,0,0.0,,,Culture,Montreal,,2000
689a05f72b57feba9b99166f,6898ff9aa24cb89d8c6824cc,0,0,0.0,0,0.0,0.0,0,5,0,0,0,0.0,,,Culture,Doha,,3000
689a20c49917c7d48bc33bca,6898ff46a24cb89d8c6824b5,0,0,0.0,0,0.0,0.0,0,17,7,0,0,0.0,,,Culture,Zermatt,,1500
6899fa2f2b57feba9b991576,6898fc9fa24cb89d8c6823b0,0,0,0.0,0,0.0,0.0,0,34,31,0,0,0.0,,,foodie,Rotorua,,3000
689a14e29917c7d48bc33a9e,6898fcf0a24cb89d8c6823d1,0,0,0.0,0,0.0,0.0,0,3,3,0,0,0.0,,,Adventure,Sintra,,3000
689a09012b57feba9b9916ae,689903890ee5b7265a8cf8eb,0,0,0.0,0,0.0,0.0,0,23,6,0,0,0.0,,,foodie,Florence,,1500
6899f5622b57feba9b99151d,689904860ee5b7265a8cf94d,0,0,0.0,0,0.0,0.0,0,22,10,0,0,0.0,,,Adventure,Tromso,,2000
6899fa2f2b57feba9b991576,6898b21413a6d0ace3013f3f,0,0,0.0,0,0.0,0.0,0,10,3,0,0,0.0,,,foodie,Hakone,,1500
689a17919917c7d48bc33add,6898feeda24cb89d8c682493,0,0,0.0,0,0.0,0.0,0,40,25,0,0,0.0,,,Culture,Seoul,,1500
689a05f72b57feba9b99166f,6898f3fba24cb89d8c682062,0,0,0.0,0,0.0,0.0,0,34,24,0,0,0.0,,,Culture,Prague,,1300
6899f5622b57feba9b99151d,6898f91fa24cb89d8c682258,0,0,0.0,0,0.0,0.0,0,56,37,0,0,0.0,,,Adventure,Santiago de Compostela,,1500
689a05f72b57feba9b99166f,6898f39ea24cb89d8c682042,0,0,0.0,0,0.0,0.0,0,30,8,0,0,0.0,,,Culture,Amsterdam,,1500
689a02752b57feba9b99161c,6898bef4f412f908a00ad2cd,0,0,0.0,0,0.0,0.0,0,48,11,0,0,0.0,,,Culture,Savannah,,1500
689a02752b57feba9b99161c,6899066f0ee5b7265a8cfa01,0,0,0.0,0,0.0,0.0,0,17,7,0,0,0.0,,,Culture,Kashmir,,900
689a1e839917c7d48bc33b89,68990096a24cb89d8c682531,0,0,0.0,0,0.0,0.0,0,23,11,0,0,0.0,,,Adventure,Bordeaux,,2000
6899fa2f2b57feba9b991576,6898bc95f412f908a00ad277,0,0,0.0,0,0.0,0.0,0,16,2,0,0,0.0,,,foodie,Istanbul,,1500
6899ed9c8c9448fa9b2d05b0,689909e40ee5b7265a8cfb63,0,0,0.0,0,0.0,0.0,0,73,31,0,0,0.0,,,budget,Barcelona,,1200
689a1e839917c7d48bc33b89,6898fa17a24cb89d8c6822ba,0,0,0.0,0,0.0,0.0,0,12,6,0,0,0.0,,,Adventure,Milan,,800
689a4e649917c7d48bc33c19,6898f2faa24cb89d8c682001,0,0,0.0,0,0.0,0.0,0,16,8,0,0,0.0,,,Luxury,Corfu,,1500
6899f5622b57feba9b99151d,6898fe48a24cb89d8c682453,0,0,0.0,0,0.0,0.0,0,47,21,0,0,0.0,,,Adventure,Marseille,,1200
689a17919917c7d48bc33add,68990096a24cb89d8c68252a,0,0,0.0,0,0.0,0.0,0,34,14,0,0,0.0,,,Culture,Goa,,1200
689a1e839917c7d48bc33b89,6898b47213a6d0ace3013f96,0,0,0.0,0,0.0,0.0,0,9,5,0,0,0.0,,,Adventure,Strasbourg,,1000
689a1b489917c7d48bc33b36,6898b2b713a6d0ace3013f57,0,0,0.0,0,0.0,0.0,0,4,0,0,0,0.0,,,Luxury,Reykjavik,,1000
689a02752b57feba9b99161c,6898b22513a6d0ace3013f41,0,0,0.0,0,0.0,0.0,0,10,3,0,0,0.0,,,Culture,Agra,,2000
689a02752b57feba9b99161c,6898bb11f412f908a00ad23d,0,0,0.0,0,0.0,0.0,0,36,14,0,0,0.0,,,Culture,Dubai,,2500
689a1b489917c7d48bc33b36,6898bcd3f412f908a00ad280,0,0,0.0,0,0.0,0.0,0,10,2,0,0,0.0,,,Luxury,Osaka,,1500
689a09012b57feba9b9916ae,6898b9c5f412f908a00ad20c,0,0,0.0,0,0.0,0.0,0,24,21,0,0,0.0,,,foodie,Helsinki,,1500
6899f5622b57feba9b99151d,689906bb0ee5b7265a8cfa22,0,0,0.0,0,0.0,0.0,0,57,19,0,0,0.0,,,Adventure,Verona,,2500
6899fe0f2b57feba9b9915c9,689900e5a24cb89d8c682549,0,0,0.0,0,0.0,0.0,0,35,12,0,0,0.0,,,foodie,Chamonix,,1000
689a05f72b57feba9b99166f,68990096a24cb89d8c68252f,0,0,0.0,0,0.0,0.0,0,14,10,0,0,0.0,,,Culture,Loire Valley,,2000
689a02752b57feba9b99161c,6898f546a24cb89d8c6820d8,0,0,0.0,0,0.0,0.0,0,27,4,0,0,0.0,,,Culture,Barcelona,,1500
689a17919917c7d48bc33add,6898bf60f412f908a00ad2dc,0,0,0.0,0,0.0,0.0,0,30,16,0,0,0.0,,,Culture,Kyoto,,800
689a05f72b57feba9b99166f,68990a370ee5b7265a8cfb7d,0,0,0.0,0,0.0,0.0,0,11,2,0,0,0.0,,,Culture,Siena,,1500
689a02752b57feba9b99161c,6898fbaaa24cb89d8c682351,0,0,0.0,0,0.0,0.0,0,51,15,0,0,0.0,,,Culture,Dubrovnik,,1500
6899fa2f2b57feba9b991576,6898fb08a24cb89d8c682312,0,0,0.0,0,0.0,0.0,0,8,4,0,0,0.0,,,foodie,Phuket,,1500
689a4e649917c7d48bc33c19,689a1b489917c7d48bc33b39,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,,,Luxury,Paris,,1500
689a17919917c7d48bc33add,6898fa65a24cb89d8c6822da,0,0,0.0,0,0.0,0.0,0,34,13,0,0,0.0,,,Culture,Dublin,,3000
689a09012b57feba9b9916ae,6898c0e1f412f908a00ad315,0,0,0.0,0,0.0,0.0,0,20,11,0,0,0.0,,,foodie,Angkor Wat,,1500
689a02752b57feba9b99161c,689908ec0ee5b7265a8cfafc,0,0,0.0,0,0.0,0.0,0,36,26,0,0,0.0,,,Culture,New Orleans,,2000
689a4e649917c7d48bc33c19,6898f599a24cb89d8c682100,0,0,0.0,0,0.0,0.0,0,46,18,0,0,0.0,,,Luxury,Reykjavik,,2000
689a09012b57feba9b9916ae,6898b24613a6d0ace3013f45,0,0,0.0,0,0.0,0.0,0,8,4,0,0,0.0,,,foodie,Aspen,,2500
6899ed9c8c9448fa9b2d05b0,6898fc50a24cb89d8c682396,0,0,0.0,0,0.0,0.0,0,13,7,0,0,0.0,,,budget,Mallorca,,800
6899ed9c8c9448fa9b2d05b0,6898f734a24cb89d8c682195,0,0,0.0,0,0.0,0.0,0,58,15,0,0,0.0,,,budget,Macau,,2000
689a17919917c7d48bc33add,6898f3fba24cb89d8c68205f,0,0,0.0,0,0.0,0.0,0,10,2,0,0,0.0,,,Culture,Marrakesh,,1500
689a1e839917c7d48bc33b89,6898b873f412f908a00ad1dd,0,0,0.0,0,0.0,0.0,0,25,22,0,0,0.0,,,Adventure,Tromsø,,2500
6899fe0f2b57feba9b9915c9,689907f60ee5b7265a8cfaa0,0,0,0.0,0,0.0,0.0,0,5,1,0,0,0.0,,,foodie,Maui,,2500
6899fa2f2b57feba9b991576,689903300ee5b7265a8cf8ca,0,0,0.0,0,0.0,0.0,0,25,6,0,0,0.0,,,foodie,Tulum,,2585
689a02752b57feba9b99161c,6898f4f5a24cb89d8c6820b8,0,0,0.0,0,0.0,0.0,0,37,32,0,0,0.0,,,Culture,Ljubljana,,1500
689a4e649917c7d48bc33c19,6898fc9fa24cb89d8c6823b4,0,0,0.0,0,0.0,0.0,0,39,15,0,0,0.0,,,Luxury,Jerusalem,,3000
6899ed9c8c9448fa9b2d05b0,6898bed3f412f908a00ad2c9,0,0,0.0,0,0.0,0.0,0,22,15,0,0,0.0,,,budget,Hallstatt,,1500
689a17919917c7d48bc33add,6898f254a24cb89d8c681fba,0,0,0.0,0,0.0,0.0,0,30,18,0,0,0.0,,,Culture,Bangkok,,1500
689a20c49917c7d48bc33bca,689909910ee5b7265a8cfb42,0,0,0.0,0,0.0,0.0,0,27,20,0,0,0.0,,,Culture,Marrakech,,1500
689a02752b57feba9b99161c,6898ff46a24cb89d8c6824b3,0,0,0.0,0,0.0,0.0,0,12,5,0,0,0.0,,,Culture,Manila,,1500
689a09012b57feba9b9916ae,6898b87cf412f908a00ad1de,0,0,0.0,0,0.0,0.0,0,26,11,0,0,0.0,,,foodie,Seville,,1200
689a02752b57feba9b99161c,6898b7f2f412f908a00ad1cc,0,0,0.0,0,0.0,0.0,0,6,3,0,0,0.0,,,Culture,Petra,,900
689a09012b57feba9b9916ae,6899ed9c8c9448fa9b2d05b5,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,,,foodie,Bora Bora,,159
6899f5622b57feba9b99151d,6898bebbf412f908a00ad2c4,0,0,0.0,0,0.0,0.0,0,13,6,0,0,0.0,,,Adventure,Reykjavik,,1200
6899ed9c8c9448fa9b2d05b0,6898f3fba24cb89d8c68205e,0,0,0.0,0,0.0,0.0,0,37,16,0,0,0.0,,,budget,Kerala,,1200
6899f5622b57feba9b99151d,689909910ee5b7265a8cfb3d,0,0,0.0,0,0.0,0.0,0,17,11,0,0,0.0,,,Adventure,Hoi An,,1500
6899ed9c8c9448fa9b2d05b0,6898b8fcf412f908a00ad1f1,0,0,0.0,0,0.0,0.0,0,15,3,0,0,0.0,,,budget,Corfu,,1500
6899f5622b57feba9b99151d,689903890ee5b7265a8cf8e7,0,0,0.0,0,0.0,0.0,0,17,9,0,0,0.0,,,Adventure,Santiago de Compostela,,1200
689a09012b57feba9b9916ae,6898c03af412f908a00ad2fd,0,0,0.0,0,0.0,0.0,0,19,7,0,0,0.0,,,foodie,Tromso,,1500
6899ed9c8c9448fa9b2d05b0,6898bec2f412f908a00ad2c7,0,0,0.0,0,0.0,0.0,0,24,7,0,0,0.0,,,budget,Interlaken,,1500
689a17919917c7d48bc33add,6899066f0ee5b7265a8cfa09,0,0,0.0,0,0.0,0.0,0,21,11,0,0,0.0,,,Culture,Yellowstone,,700
689a17919917c7d48bc33add,6898fc9fa24cb89d8c6823b3,0,0,0.0,0,0.0,0.0,0,23,7,0,0,0.0,,,Culture,Chamonix,,3000
689a20c49917c7d48bc33bca,6898bfc0f412f908a00ad2ec,0,0,0.0,0,0.0,0.0,0,8,1,0,0,0.0,,,Culture,Tokyo,,2500
6899fa2f2b57feba9b991576,6898c125f412f908a00ad31f,0,0,0.0,0,0.0,0.0,0,34,18,0,0,0.0,,,foodie,Marrakech,,1200
6899f5622b57feba9b99151d,6899089d0ee5b7265a8cfae0,0,0,0.0,0,0.0,0.0,0,5,1,0,0,0.0,,,Adventure,Hakone,,1200
689a05f72b57feba9b99166f,6898c042f412f908a00ad2fe,0,0,0.0,0,0.0,0.0,0,33,10,0,0,0.0,,,Culture,Marseille,,1300
6899fa2f2b57feba9b991576,6899057f0ee5b7265a8cf9a7,0,0,0.0,0,0.0,0.0,0,8,1,0,0,0.0,,,foodie,Tokyo,,2000
6899fa2f2b57feba9b991576,689900e5a24cb89d8c682548,0,0,0.0,0,0.0,0.0,0,11,1,0,0,0.0,,,foodie,Niagara Falls,,700
689a09012b57feba9b9916ae,6898b3c613a6d0ace3013f7d,0,0,0.0,0,0.0,0.0,0,8,7,0,0,0.0,,,foodie,Rome,,1200
689a14e29917c7d48bc33a9e,6898c0c8f412f908a00ad312,0,0,0.0,0,0.0,0.0,0,41,10,0,0,0.0,,,Adventure,Rajasthan,,1500
689a20c49917c7d48bc33bca,6898c1f8f412f908a00ad33f,0,0,0.0,0,0.0,0.0,0,36,18,0,0,0.0,,,Culture,Lake Como,,1500
6899fa2f2b57feba9b991576,6898b45813a6d0ace3013f93,0,0,0.0,0,0.0,0.0,0,7,3,0,0,0.0,,,foodie,Salzburg,,1000
6899fa2f2b57feba9b991576,6898fe9ba24cb89d8c682474,0,0,0.0,0,0.0,0.0,0,16,12,0,0,0.0,,,foodie,Petra,,1200
689a1e839917c7d48bc33b89,6898b1e013a6d0ace3013f37,0,0,0.0,0,0.0,0.0,0,4,3,0,0,0.0,,,Adventure,Oxford,,1500
689a02752b57feba9b99161c,6898c19ef412f908a00ad32f,0,0,0.0,0,0.0,0.0,0,24,9,0,0,0.0,,,Culture,Paris,,1500
689a14e29917c7d48bc33a9e,6898f734a24cb89d8c682196,0,0,0.0,0,0.0,0.0,0,56,31,0,0,0.0,,,Adventure,Playa del Carmen,,1500
689a17919917c7d48bc33add,6898f696a24cb89d8c68215f,0,0,0.0,0,0.0,0.0,0,42,8,0,0,0.0,,,Culture,Krakow,,3000
6899f5622b57feba9b99151d,6898f546a24cb89d8c6820de,1,0,0.0,0,0.0,0.0,0,65,26,0,0,0.0,,,Adventure,Amalfi Coast,,1200
689a05f72b57feba9b99166f,6898f829a24cb89d8c6821f5,0,0,0.0,0,0.0,0.0,0,51,24,0,0,0.0,,,Culture,Strasbourg,,2500
689a09012b57feba9b9916ae,6898fa17a24cb89d8c6822b1,0,0,0.0,0,0.0,0.0,0,19,13,0,0,0.0,,,foodie,Canterbury,,800
689a1e839917c7d48bc33b89,6898f4f5a24cb89d8c6820bc,0,0,0.0,0,0.0,0.0,0,43,10,0,0,0.0,,,Adventure,Machu Picchu,,2000
6899fa2f2b57feba9b991576,6898bb86f412f908a00ad24f,0,0,0.0,0,0.0,0.0,0,13,5,0,0,0.0,,,foodie,Svalbard,,3000
689a20c49917c7d48bc33bca,689900e5a24cb89d8c68254c,0,0,0.0,0,0.0,0.0,0,42,25,0,0,0.0,,,Culture,Bilbao,,800
689a14e29917c7d48bc33a9e,6898b05213a6d0ace3013efd,0,0,0.0,0,0.0,0.0,0,6,1,0,0,0.0,,,Adventure,Krakow,,800
689a09012b57feba9b9916ae,6898f786a24cb89d8c6821b8,0,0,0.0,0,0.0,0.0,0,43,20,0,0,0.0,,,foodie,Innsbruck,,1500
689a1e839917c7d48bc33b89,6898b37213a6d0ace3013f71,0,0,0.0,0,0.0,0.0,0,3,1,0,0,0.0,,,Adventure,Marrakesh,,1500
689a02752b57feba9b99161c,6898fc9fa24cb89d8c6823b6,0,0,0.0,0,0.0,0.0,0,5,2,0,0,0.0,,,Culture,Munich,,3000
689a17919917c7d48bc33add,6898f91fa24cb89d8c68225b,0,0,0.0,0,0.0,0.0,0,24,9,0,0,0.0,,,Culture,Kyoto,,1000
689a05f72b57feba9b99166f,68990a370ee5b7265a8cfb81,0,0,0.0,0,0.0,0.0,0,39,19,0,0,0.0,,,Culture,Marrakesh,,1200
689a02752b57feba9b99161c,6898f39ea24cb89d8c682040,0,0,0.0,0,0.0,0.0,0,20,8,0,0,0.0,,,Culture,Hoi An,,1800
689a05f72b57feba9b99166f,6898f647a24cb89d8c682137,0,0,0.0,0,0.0,0.0,0,28,16,0,0,0.0,,,Culture,Nikko,,2500
6899f5622b57feba9b99151d,6898ba8bf412f908a00ad228,0,0,0.0,0,0.0,0.0,0,15,4,0,0,0.0,,,Adventure,Krabi,,1500
6899f5622b57feba9b99151d,6899093f0ee5b7265a8cfb23,0,0,0.0,0,0.0,0.0,0,21,8,0,0,0.0,,,Adventure,Buenos Aires,,800
689a02752b57feba9b99161c,6898fa65a24cb89d8c6822d9,0,0,0.0,0,0.0,0.0,0,12,2,0,0,0.0,,,Culture,Dubai,,2500
6899f5622b57feba9b99151d,6898f205a24cb89d8c681fa3,0,0,0.0,0,0.0,0.0,0,40,23,0,0,0.0,,,Adventure,Kerala,,1500
689a20c49917c7d48bc33bca,6898f1b0a24cb89d8c681f7d,0,0,0.0,0,0.0,0.0,0,11,3,0,0,0.0,,,Culture,Meteora,,1200
6899ed9c8c9448fa9b2d05b0,689903d90ee5b7265a8cf90a,0,0,0.0,0,0.0,0.0,0,7,3,0,0,0.0,,,budget,Nice,,2500
6899f5622b57feba9b99151d,6898bdd7f412f908a00ad2a5,0,0,0.0,0,0.0,0.0,0,40,14,0,0,0.0,,,Adventure,Jeju Island,,1500
6899ed9c8c9448fa9b2d05b0,6898fb08a24cb89d8c682318,0,0,0.0,0,0.0,0.0,0,47,24,0,0,0.0,,,budget,Tokyo,,2500
689a05f72b57feba9b99166f,6898b31b13a6d0ace3013f65,0,0,0.0,0,0.0,0.0,0,8,2,0,0,0.0,,,Culture,Ljubljana,,1200
6899fa2f2b57feba9b991576,6898f34ea24cb89d8c68201e,0,0,0.0,0,0.0,0.0,0,8,1,0,0,0.0,,,foodie,Kashmir,,1200
689a1b489917c7d48bc33b36,6898b4c813a6d0ace3013fa2,0,0,0.0,0,0.0,0.0,0,8,2,0,0,0.0,,,Luxury,Chamonix,,1200
689a17919917c7d48bc33add,6898fdeda24cb89d8c682432,0,0,0.0,0,0.0,0.0,0,22,8,0,0,0.0,,,Culture,San Francisco,,1500
689a17919917c7d48bc33add,6898fa17a24cb89d8c6822b5,0,0,0.0,0,0.0,0.0,0,53,20,0,0,0.0,,,Culture,Ljubljana,,800
689a02752b57feba9b99161c,6898f2a1a24cb89d8c681fe2,0,0,0.0,0,0.0,0.0,0,29,16,0,0,0.0,,,Culture,Amalfi Coast,,3000
6899fa2f2b57feba9b991576,6898f786a24cb89d8c6821b6,0,0,0.0,0,0.0,0.0,0,55,26,0,0,0.0,,,foodie,Sardinia,,1500
